Name,Transcript,Cleaned Transcript,Transcript_ID
B4 (11).wav,"Ita, batangna metten ti agkiddaw iti bingayna.",ita batangna metten ti agkiddaw iti bingayna,34
B4 (12).wav,"Ngem diyo kad’ malagip, Napateg nga Ari, a mabalinko nga alaen iti amin a maikargak kadagiti lapayagko kinuna ti kawitan. ",ngem diyo kad’ malagip napateg nga ari a mabalinko nga alaen iti amin a maikargak kadagiti lapayagko kinuna ti kawitan ,67
B4 (13).wav,Isu a kukuak amin dagitoy.,isu a kukuak amin dagitoy,36
B4 (14).wav,Saan a nakatimek ti ari.,saan a nakatimek ti ari,37
B4 (15).wav,"Agyamanak unay, Napateg nga Ari,kinuna ti kawitan.",agyamanak unay napateg nga arikinuna ti kawitan,106
B4 (16).wav,"Ita, mapanak iti adayo a pagarian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko.",ita mapanak iti adayo a pagarian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,39
B4 (17).wav,Nagnan ti kawitan iti naunday a pangdaliasatna,nagnan ti kawitan iti naunday a pangdaliasatna,89
B4 (18).wav,Di nagbayag nakangngeg iti panangawag ti maysa nga asolang kenkuana ket nagsardeng.,di nagbayag nakangngeg iti panangawag ti maysa nga asolang kenkuana ket nagsardeng,41
B4 (19).wav,Pampanam  dinamag ti asolang,pampanam  dinamag ti asolang,99
B4 (2).wav,Adu met ti dagdagana a paggapuan ti dakkel a matgedanna iti tinawen,adu met ti dagdagana a paggapuan ti dakkel a matgedanna iti tinawen,69
B4 (20).wav,Isu daytoy ‘tay aglangllanga nga aso nga ayup.,isu daytoy ‘tay aglangllanga nga aso nga ayup,107
B4 (21).wav,Mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko. insungbat ti kawitan.,mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko insungbat ti kawitan,108
B4 (22).wav,Pangngaasim ta ikuyognak,pangngaasim ta ikuyognak,110
B4 (23).wav,Adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,47
B4 (24).wav,Ngem nagpilit ti asolang a sumurot,ngem nagpilit ti asolang a sumurot,90
B4 (25).wav,"Kalpasan ti sumagmamano nga oras a pannagnada, nabannog unayen ti asolang ket kinunana a saanen a makapagna pay",kalpasan ti sumagmamano nga oras a pannagnada nabannog unayen ti asolang ket kinunana a saanen a makapagna pay,49
B4 (26).wav,Ket kiniddaw ti kawitan nga agtugaw ti asolang iti lapayagna,ket kiniddaw ti kawitan nga agtugaw ti asolang iti lapayagna,111
B4 (27).wav,Inaramid ti asolang dayta ket nagtuloyda a dua - ti kawitan ken ti asolang - a nagdaliasat,inaramid ti asolang dayta ket nagtuloyda a dua - ti kawitan ken ti asolang - a nagdaliasat,112
B4 (28).wav,"Madamdama pay, nakasagang ti kawitan iti lobo a nagsaludsod ",madamdama pay nakasagang ti kawitan iti lobo a nagsaludsod ,71
B4 (29).wav,Papanam,papanam,76
B4 (3).wav,Adda agpapaay kenkuana a maipagpannakkel ken nagaget a kawitan nga agtrabtrabaho iti aldaw ken rabii iti sanikuana,adda agpapaay kenkuana a maipagpannakkel ken nagaget a kawitan nga agtrabtrabaho iti aldaw ken rabii iti sanikuana,31
B4 (30).wav,Mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,77
B4 (31).wav,Pangngaasim ta ikuyognak,pangngaasim ta ikuyognak,110
B4 (32).wav,Adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,47
B4 (33).wav,Ngem nagpilit ti lobo a sumurot,ngem nagpilit ti lobo a sumurot,114
B4 (34).wav,"Kalpasan ti sumagmamano nga oras a pannagnada, nabannog unayen ti lobo ket kinunana a saanen makapagna pay",kalpasan ti sumagmamano nga oras a pannagnada nabannog unayen ti lobo ket kinunana a saanen makapagna pay,54
B4 (35).wav,Ket kiniddaw ti kawitan iti lobo nga agtugaw iti lapayagna,ket kiniddaw ti kawitan iti lobo nga agtugaw iti lapayagna,116
B4 (36).wav,Nabang-aran ti lobo ket kasta ti inaramidna ket nagtuloyda a tallo- ti kawitan ken ti asolang ken ti lobo- a nagdaliasat,nabang-aran ti lobo ket kasta ti inaramidna ket nagtuloyda a tallo- ti kawitan ken ti asolang ken ti lobo- a nagdaliasat,56
B4 (37).wav,"Madamdama pay, nakasagang ti kawitan iti hiena a nagkuna",madamdama pay nakasagang ti kawitan iti hiena a nagkuna,87
B4 (38).wav,Papanam,papanam,76
B4 (39).wav,Mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko.,mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,77
B4 (4).wav,"Isu ti agarado, agmula ken agani ken agkiskis iti trigo",isu ti agarado agmula ken agani ken agkiskis iti trigo,11
B4 (40).wav,Pangngaasim ta ikuyognak,pangngaasim ta ikuyognak,110
B4 (41).wav,Adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,47
B4 (42).wav,Ngem nagpilit latta ti hiena a sumurot,ngem nagpilit latta ti hiena a sumurot,118
B4 (43).wav,"Kalpasan ti sumagmamano nga oras a pannagnada, nabannog unayen ti hiena ket kinunana a saanen a makapagna pay",kalpasan ti sumagmamano nga oras a pannagnada nabannog unayen ti hiena ket kinunana a saanen a makapagna pay,119
B4 (44).wav,Kiniddaw ti kawitan iti hiena nga agtugaw daytoy iti lapayagna,kiniddaw ti kawitan iti hiena nga agtugaw daytoy iti lapayagna,61
B4 (45).wav,Kasta ti inaramid ti hiena ket isuda nga uppat - ti kawitan ken ti asolang ken ti lobo ken ti hiena- intuloyda ti nagdaliasat.,kasta ti inaramid ti hiena ket isuda nga uppat - ti kawitan ken ti asolang ken ti lobo ken ti hiena- intuloyda ti nagdaliasat,2
B4 (46).wav,"Madamdama pay, nakasagang ti kawitan iti leon a nagpilit a kumuyog",madamdama pay nakasagang ti kawitan iti leon a nagpilit a kumuyog,121
B4 (47).wav,"Nabannog met a nagna ti naandur a leon ket pinagtugaw ti kawitan iti lapayagna, ket nagtuloy dagiti lima- ti kawitan ken ti asolang ken ti lobo ken ti hiena ken ti leon- a nagdaliasat. ",nabannog met a nagna ti naandur a leon ket pinagtugaw ti kawitan iti lapayagna ket nagtuloy dagiti lima- ti kawitan ken ti asolang ken ti lobo ken ti hiena ken ti leon- a nagdaliasat ,3
B4 (48).wav,Kamaudiananna nakadanonen ti kawitan iti adayo a pagilian ket kiniddawna a dumatag iti ari.,kamaudiananna nakadanonen ti kawitan iti adayo a pagilian ket kiniddawna a dumatag iti ari,92
B4 (49).wav,Naawat iti korte,naawat iti korte,105
B4 (5).wav,"Adu met ti dagdagana a paggapuan ti dakkel a matgedanna Iti maysa a tawen, idi ad-adu nga amang ti naapit, sinarungkaran ti ari ti talon na ket naragsakan a nakakita kadagiti natatayag a mandala ti trigo a nakasaysayaat ti pannakaatar-atarda.",adu met ti dagdagana a paggapuan ti dakkel a matgedanna iti maysa a tawen idi ad-adu nga amang ti naapit sinarungkaran ti ari ti talon na ket naragsakan a nakakita kadagiti natatayag a mandala ti trigo a nakasaysayaat ti pannakaatar-atarda,138
B4 (50).wav,Kinuna ti ari: Apay nga immayka iti pagariak ,kinuna ti ari apay nga immayka iti pagariak ,93
B4 (51).wav,"Immayak, kinuna ti kawitan, ta kiddawek ti ima ti anak ti Napateg nga Ari tapno ikasarko.",immayak kinuna ti kawitan ta kiddawek ti ima ti anak ti napateg nga ari tapno ikasarko,80
B4 (52).wav,"Nainsulto ti ari kadagita a balikas, inawaganna dagiti guardia: Ibellengyo daytoy a parammag a kawitan iti pagipupokan kadagiti manok iti palasio",nainsulto ti ari kadagita a balikas inawaganna dagiti guardia ibellengyo daytoy a parammag a kawitan iti pagipupokan kadagiti manok iti palasio,81
B4 (53).wav,"Iti dayta met laeng a kanito, nasarakan ti kawitan ti bagina iti pupokan dagiti manok. ",iti dayta met laeng a kanito nasarakan ti kawitan ti bagina iti pupokan dagiti manok ,6
B4 (54).wav,"Iti dayta met laeng a kanito, nasarakan ti kawitan ti bagina iti pupokan dagiti manok. ",iti dayta met laeng a kanito nasarakan ti kawitan ti bagina iti pupokan dagiti manok ,6
B4 (55).wav,"Iti dayta met laeng a kanito, nasarakan ti kawitan ti bagina iti pupokan dagiti manok. ",iti dayta met laeng a kanito nasarakan ti kawitan ti bagina iti pupokan dagiti manok ,6
B4 (56).wav,"Iti dayta met laeng a kanito, nasarakan ti kawitan ti bagina iti pupokan dagiti manok. ",iti dayta met laeng a kanito nasarakan ti kawitan ti bagina iti pupokan dagiti manok ,6
B4 (57).wav,"Iti dayta met laeng a kanito, nasarakan ti kawitan ti bagina iti pupokan dagiti manok. ",iti dayta met laeng a kanito nasarakan ti kawitan ti bagina iti pupokan dagiti manok ,6
B4 (58).wav,Dinagdagus ti kawitan nga inawagan ti asolang a rummuar iti lapayagna,dinagdagus ti kawitan nga inawagan ti asolang a rummuar iti lapayagna,101
B4 (59).wav,Dinagdagus ti kawitan nga inawagan ti asolang a rummuar iti lapayagna,dinagdagus ti kawitan nga inawagan ti asolang a rummuar iti lapayagna,101
B4 (6).wav,"Immasideg ti kawitan nga umis-isem sa kinunana: Itedmo koma kaniak, Napataeg nga Ari, ti bingayko iti trigo a kas suedok iti adu a rigrigatko a nagtrabaho.",immasideg ti kawitan nga umis-isem sa kinunana itedmo koma kaniak napataeg nga ari ti bingayko iti trigo a kas suedok iti adu a rigrigatko a nagtrabaho,120
B4 (60).wav,Dinagdagus ti kawitan nga inawagan ti asolang a rummuar iti lapayagna,dinagdagus ti kawitan nga inawagan ti asolang a rummuar iti lapayagna,101
B4 (61).wav,Limmagto ti asolang a rimmuar ket nagpiestaanna dagiti manok.,limmagto ti asolang a rimmuar ket nagpiestaanna dagiti manok,8
B4 (62).wav,Limmagto ti asolang a rimmuar ket nagpiestaanna dagiti manok.,limmagto ti asolang a rimmuar ket nagpiestaanna dagiti manok,8
B4 (63).wav,Limmagto ti asolang a rimmuar ket nagpiestaanna dagiti manok.,limmagto ti asolang a rimmuar ket nagpiestaanna dagiti manok,8
B4 (64).wav,Limmagto ti asolang a rimmuar ket nagpiestaanna dagiti manok.,limmagto ti asolang a rimmuar ket nagpiestaanna dagiti manok,8
B4 (65).wav,Nagpungtot ti ari idi madamagna daytoy ket binilinna dagiti guardia:Ibellengyo dayta a parammag a kawitan iti ubong dagiti karnero!,nagpungtot ti ari idi madamagna daytoy ket binilinna dagiti guardiaibellengyo dayta a parammag a kawitan iti ubong dagiti karnero,125
B4 (66).wav,"Apaman nga addada iti ubong dagiti karnero, inawagan ti kawitan ti lobo a rummuar iti lapayagna",apaman nga addada iti ubong dagiti karnero inawagan ti kawitan ti lobo a rummuar iti lapayagna,83
B4 (67).wav,Dinagdagus met ti lobo a linamut dagiti amin a karnero,dinagdagus met ti lobo a linamut dagiti amin a karnero,126
B4 (68).wav,Dinagdagus met ti lobo a linamut dagiti amin a karnero,dinagdagus met ti lobo a linamut dagiti amin a karnero,126
B4 (69).wav,Dinagdagus met ti lobo a linamut dagiti amin a karnero,dinagdagus met ti lobo a linamut dagiti amin a karnero,126
B4 (7).wav,"Nagkuretret ti mugging ti ari, nagpanunot iti apagapaman sa kinunana: Mangalaka iti kaykayatmo ken kabaelam nga ikabil kadagita lapayagmo",nagkuretret ti mugging ti ari nagpanunot iti apagapaman sa kinunana mangalaka iti kaykayatmo ken kabaelam nga ikabil kadagita lapayagmo,95
B4 (70).wav,Dinagdagus met ti lobo a linamut dagiti amin a karnero,dinagdagus met ti lobo a linamut dagiti amin a karnero,126
B4 (71).wav,Nakarkaro manen ti pungtot ti ari idi madamagna daytoy. ,nakarkaro manen ti pungtot ti ari idi madamagna daytoy ,13
B4 (72).wav,Nakarkaro manen ti pungtot ti ari idi madamagna daytoy. ,nakarkaro manen ti pungtot ti ari idi madamagna daytoy ,13
B4 (73).wav,Nakarkaro manen ti pungtot ti ari idi madamagna daytoy. ,nakarkaro manen ti pungtot ti ari idi madamagna daytoy ,13
B4 (74).wav,Nakarkaro manen ti pungtot ti ari idi madamagna daytoy. ,nakarkaro manen ti pungtot ti ari idi madamagna daytoy ,13
B4 (75).wav,Iniyikkisna kadagiti guardiana: Ibellengyo dayta a parammag a kawitan iti ubong dagiti asno ket bay-anyo a payatpayatenda! ,iniyikkisna kadagiti guardiana ibellengyo dayta a parammag a kawitan iti ubong dagiti asno ket bay-anyo a payatpayatenda ,141
B4 (76).wav,Ngem iti daytoy a gundaway inawagan ti kawitan ti mabisinan a hiena a dagdagus met a naglamut kadagiti amin nga asno,ngem iti daytoy a gundaway inawagan ti kawitan ti mabisinan a hiena a dagdagus met a naglamut kadagiti amin nga asno,128
B4 (77).wav,Napalalon ti pungtot ti ari. ,napalalon ti pungtot ti ari ,16
B4 (78).wav,Idatagyo kaniak dayta a parammag a kawitan ta dusaek a mismo kadagitoy imak!,idatagyo kaniak dayta a parammag a kawitan ta dusaek a mismo kadagitoy imak,130
B4 (79).wav,Ket naidatag ti kawitan iti ari,ket naidatag ti kawitan iti ari,131
B4 (8).wav,Dayta ti umno a bingaymo.,dayta ti umno a bingaymo,53
B4 (80).wav,"Apagapaman a nagtakder ti kawitan iti sango ti ari sa idi kuan, inawaganna ti mabisin a leon manipud iti lapayagna. ",apagapaman a nagtakder ti kawitan iti sango ti ari sa idi kuan inawaganna ti mabisin a leon manipud iti lapayagna ,19
B4 (81).wav,"Limmagto a rimmuar ti agung-ungor a leon nga uray la nga agpallayog to nakaal-aliaw a dutdot iti tengngedna, pinagparrangna dagiti nadawis a kukona ken natadem a ngipenna.",limmagto a rimmuar ti agung-ungor a leon nga uray la nga agpallayog to nakaal-aliaw a dutdot iti tengngedna pinagparrangna dagiti nadawis a kukona ken natadem a ngipenna,133
B4 (82).wav,"nagtataray dagiti kortesano ken guardia, pinanawanda ti ari iti kaasi ti leon ken ti kawitan. ",nagtataray dagiti kortesano ken guardia pinanawanda ti ari iti kaasi ti leon ken ti kawitan ,21
B4 (83).wav,"Nagpakleb ti ari iti sakaanan dagiti karaykay ti kawitan sa insangitna: Ay, naimbag nga Apo Kawitan, ay, Natan-ok nga Apo Kawitan, pangngaasim, ay, pangngaasim ta awatem ti ima ti anakko tapno ikasarmo. ",nagpakleb ti ari iti sakaanan dagiti karaykay ti kawitan sa insangitna ay naimbag nga apo kawitan ay natan-ok nga apo kawitan pangngaasim ay pangngaasim ta awatem ti ima ti anakko tapno ikasarmo ,23
B4 (84).wav,Pangngaasim ta dinak patpatayen ken dagiti iturayak. ,pangngaasim ta dinak patpatayen ken dagiti iturayak ,25
B4 (85).wav,Ket napasamak ti nangayed a seremonia ti kallaysa a napno iti ragragsak ken padaya . ,ket napasamak ti nangayed a seremonia ti kallaysa a napno iti ragragsak ken padaya  ,140
B4 (86).wav,"Nagsala ken nagkanta ti tunggal maysa, agraman ti asolang, ti lobo, ken ti hiena, ken ti leon. ",nagsala ken nagkanta ti tunggal maysa agraman ti asolang ti lobo ken ti hiena ken ti leon ,26
B4 (87).wav,"Kas sab-ong ti .ari, intedna iti anakna ti kagudua ti pagarianna ",kas sab-ong ti ari intedna iti anakna ti kagudua ti pagarianna ,27
B4 (88).wav,Ket nagbiag a naragsak ti kawitan ken ti nobiana ingga't inggana.,ket nagbiag a naragsak ti kawitan ken ti nobiana inggat inggana,28
B4 (89).wav,Ti Ari Ken Ti Kawitan,ti ari ken ti kawitan,29
B4 (9).wav,"Rinugian ti kawitan a kargaan dagiti lapayagna ket kalpasan ti sumagmamano a kanito, awanen ti nabati a binukel ti trigo iti daga",rinugian ti kawitan a kargaan dagiti lapayagna ket kalpasan ti sumagmamano a kanito awanen ti nabati a binukel ti trigo iti daga,64
B5 (1).wav,"Idi un-unana nga aldaw, adda maysa nga ari nga agturay iti dakkel a pagarian",idi un-unana nga aldaw adda maysa nga ari nga agturay iti dakkel a pagarian,97
B5 (10).wav,Napalalo ti suron ti ari iti pannakaimatangna a panagpukaw dagiti binunton a trigo,napalalo ti suron ti ari iti pannakaimatangna a panagpukaw dagiti binunton a trigo,32
B5 (11).wav,Napalalo ti suron ti ari iti pannakaimatangna a panagpukaw dagiti binunton a trigo,napalalo ti suron ti ari iti pannakaimatangna a panagpukaw dagiti binunton a trigo,32
B5 (12).wav,"Ita, batangna metten ti agkiddaw iti bingayna.",ita batangna metten ti agkiddaw iti bingayna,34
B5 (13).wav,"Ita, batangna metten ti agkiddaw iti bingayna.",ita batangna metten ti agkiddaw iti bingayna,34
B5 (14).wav,"Ita, batangna metten ti agkiddaw iti bingayna.",ita batangna metten ti agkiddaw iti bingayna,34
B5 (15).wav,"Ngem diyo kad’ malagip, Napateg nga Ari, a mabalinko nga ti amin a maikargak kadagiti lapayagko kinuna ti kawitan",ngem diyo kad’ malagip napateg nga ari a mabalinko nga ti amin a maikargak kadagiti lapayagko kinuna ti kawitan,136
B5 (16).wav,Isu a kukuak amin dagitoy.,isu a kukuak amin dagitoy,36
B5 (17).wav,Isu a kukuak amin dagitoy.,isu a kukuak amin dagitoy,36
B5 (18).wav,Isu a kukuak amin dagitoy.,isu a kukuak amin dagitoy,36
B5 (19).wav,Saan a nakatimek ti ari.,saan a nakatimek ti ari,37
B5 (2).wav,Adu met ti dagdagana a paggapuan ti dakkel a matgedanna iti tinawen.,adu met ti dagdagana a paggapuan ti dakkel a matgedanna iti tinawen,69
B5 (20).wav,Saan a nakatimek ti ari.,saan a nakatimek ti ari,37
B5 (21).wav,Saan a nakatimek ti ari.,saan a nakatimek ti ari,37
B5 (22).wav,"Agyamanak unay, Napateg nga Ari,kinuna ti kawitan",agyamanak unay napateg nga arikinuna ti kawitan,106
B5 (23).wav,"Agyamanak unay, Napateg nga Ari,kinuna ti kawitan",agyamanak unay napateg nga arikinuna ti kawitan,106
B5 (24).wav,"Agyamanak unay, Napateg nga Ari,kinuna ti kawitan",agyamanak unay napateg nga arikinuna ti kawitan,106
B5 (25).wav,"Ita, mapanak iti adayo a pagarian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko.",ita mapanak iti adayo a pagarian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko,39
B5 (26).wav,Nagnan ti kawitan iti naunday a pangdaliasatna,nagnan ti kawitan iti naunday a pangdaliasatna,89
B5 (27).wav,Nagnan ti kawitan iti naunday a pangdaliasatna,nagnan ti kawitan iti naunday a pangdaliasatna,89
B5 (28).wav,Nagnan ti kawitan iti naunday a pangdaliasatna,nagnan ti kawitan iti naunday a pangdaliasatna,89
B5 (29).wav,Di nagbayag nakangngeg iti panangawag ti maysa nga asolang kenkuana ket nagsardeng,di nagbayag nakangngeg iti panangawag ti maysa nga asolang kenkuana ket nagsardeng,41
B5 (3).wav,Adda agpapaay kenkuana a maipagpannakkel ken nagaget a kawitan nga agtrabtrabaho iti aldaw ken rabii iti sanikuana. ,adda agpapaay kenkuana a maipagpannakkel ken nagaget a kawitan nga agtrabtrabaho iti aldaw ken rabii iti sanikuana ,73
B5 (30).wav,Di nagbayag nakangngeg iti panangawag ti maysa nga asolang kenkuana ket nagsardeng,di nagbayag nakangngeg iti panangawag ti maysa nga asolang kenkuana ket nagsardeng,41
B5 (31).wav,Pampanam  dinamag ti asolang,pampanam  dinamag ti asolang,99
B5 (32).wav,Pampanam  dinamag ti asolang,pampanam  dinamag ti asolang,99
B5 (33).wav,Pampanam  dinamag ti asolang,pampanam  dinamag ti asolang,99
B5 (34).wav,Isu daytoy ‘tay aglangllanga nga aso nga ayup.,isu daytoy ‘tay aglangllanga nga aso nga ayup,107
B5 (35).wav,Mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko. insungbat ti kawitan.,mapanak iti adayo a pagilian ta innak kiddawen ti ima ti anak ti ari tapno ikasarko insungbat ti kawitan,108
B5 (36).wav,Pangngaasim ta ikuyognak.  ,pangngaasim ta ikuyognak  ,46
B5 (37).wav,Adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem.,adayo ken narigat ti dalan ket masansan nga awanto ti kanem ken inumem,47
B5 (38).wav,Ngem nagpilit ti asolang a sumurot,ngem nagpilit ti asolang a sumurot,90
B5 (39).wav,"Kalpasan ti sumagmamano nga oras a pannagnada, nabannog unayen ti asolang ket kinunana a saanen a makapagna pay",kalpasan ti sumagmamano nga oras a pannagnada nabannog unayen ti asolang ket kinunana a saanen a makapagna pay,49
B5 (4).wav,"Isu ti agarado, agmula ken agani ken agkiskis iti trigo.",isu ti agarado agmula ken agani ken agkiskis iti trigo,11
B5 (40).wav,Ket kiniddaw ti kawitan nga agtugaw ti asolang iti lapayagna.,ket kiniddaw ti kawitan nga agtugaw ti asolang iti lapayagna,111
B5 (41).wav,Inaramid ti asolang dayta ket nagtuloyda a dua - ti kawitan ken ti asolang - a nagdaliasat,inaramid ti asolang dayta ket nagtuloyda a dua - ti kawitan ken ti asolang - a nagdaliasat,112
